run_name,run_dir,seed,device,img_size,batch_size,epochs_requested,epochs_executed,learning_rate,optimizer,dropout_conv,dropout_fc,weight_decay,use_early_stopping,early_stopping_patience,best_val_acc,best_epoch,final_val_acc,final_val_loss,total_training_time_sec,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,best_model_path,metrics_file,experiment_group,run_folder
mesonet_base_2026-03-18_19-09-35_bs32_ep5_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-09-35_bs32_ep5_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,5,5,0.0001,Adam,0.25,0.5,0.0,,,0.866029,5,0.866029,0.353865,83.2677,0.866699,0.871353,0.866672,0.866273,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-09-35_bs32_ep5_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_1\mesonet_base_2026-03-18_19-09-35_bs32_ep5_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_1,mesonet_base_2026-03-18_19-09-35_bs32_ep5_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
treinamento_imagens_4_fase2_2026-04-07_08-23-44_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_08-23-44_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.5,0.0001,False,10.0,0.557655,170,0.50032,0.693368,8448.2774,0.573624,0.591844,0.573766,0.551623,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_08-23-44_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_08-23-44_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_08-23-44_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0001
treinamento_imagens_4_fase2_2026-04-07_19-02-55_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_19-02-55_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.5,0.001,False,10.0,0.522742,219,0.50032,0.693488,9002.3187,0.545455,0.546105,0.545415,0.543731,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_19-02-55_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_19-02-55_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_19-02-55_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.001
treinamento_imagens_4_fase2_2026-04-05_09-02-50_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_09-02-50_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.7,0.0005,False,10.0,0.532031,138,0.50032,0.693337,5924.3495,0.52977,0.530605,0.529821,0.526763,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_09-02-50_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_09-02-50_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_09-02-50_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0005
treinamento_imagens5_2026-05-01_19-24-02_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd5e-05,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_19-24-02_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd5e-05,42,cuda,256,32,200,200,0.0007,RMSprop,0.25,0.6,5e-05,False,10.0,0.528187,178,0.49968,0.693866,4759.0932,0.537132,0.544867,0.537264,0.516722,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_19-24-02_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd5e-05\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_19-24-02_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd5e-05\metrics.json,treinamento_imagens5,treinamento_imagens5_2026-05-01_19-24-02_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd5e-05
treinamento_imagens_4_fase2_2026-04-07_10-44-39_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_10-44-39_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.5,0.0005,False,10.0,0.529468,142,0.516015,0.693122,29889.7397,0.517606,0.519237,0.51751,0.506483,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_10-44-39_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_10-44-39_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_10-44-39_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.5_wd0.0005
treinamento_imagens_4_fase2_2026-04-06_02-40-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_02-40-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.5,0.001,False,10.0,0.507367,1,0.50032,0.693603,5846.1497,0.49872,0.498735,0.498741,0.498185,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_02-40-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_02-40-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-06_02-40-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.001
treinamento_imagens_4_fase2_2026-04-06_05-55-45_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_05-55-45_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.7,0.0001,False,10.0,0.52082,209,0.50032,0.693362,27103.3917,0.50128,0.501314,0.501177,0.487953,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_05-55-45_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_05-55-45_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-06_05-55-45_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0001
mesonet_sweep_interval_10_2026-03-22_09-27-16_bs32_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_09-27-16_bs32_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,32,50,14,0.001,Adam,0.25,0.3,0.0001,,,0.540038,4,0.49968,0.69315,330.03,0.541613,0.576675,0.541829,0.482984,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_09-27-16_bs32_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_09-27-16_bs32_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_09-27-16_bs32_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_13-42-49_bs32_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_13-42-49_bs32_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,32,100,14,0.001,Adam,0.25,0.3,0.0001,,,0.540038,4,0.49968,0.69315,329.8527,0.541613,0.576675,0.541829,0.482984,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_13-42-49_bs32_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_13-42-49_bs32_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_13-42-49_bs32_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_21-49-42_bs32_ep500_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_21-49-42_bs32_ep500_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,32,500,14,0.001,Adam,0.25,0.3,0.0001,,,0.540038,4,0.49968,0.69315,333.5859,0.541613,0.576675,0.541829,0.482984,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_21-49-42_bs32_ep500_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_21-49-42_bs32_ep500_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_21-49-42_bs32_ep500_lr0.001_optAdam_dc0.25_df0.3_wd0.0001
treinamento_imagens_4_fase2_2026-04-06_13-27-34_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_13-27-34_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.7,0.0005,False,10.0,0.527546,178,0.50032,0.693273,21868.6226,0.523047,0.533893,0.522865,0.480711,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_13-27-34_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_13-27-34_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-06_13-27-34_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.0005
treinamento_imagens_4_fase2_2026-04-07_03-26-33_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_03-26-33_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.3,0.0005,False,10.0,0.51089,170,0.50032,0.693341,5937.2326,0.538412,0.572427,0.538631,0.477583,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_03-26-33_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_03-26-33_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_03-26-33_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0005
treinamento_imagens_4_fase2_2026-04-06_01-02-47_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_01-02-47_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.5,0.0005,False,10.0,0.522101,43,0.50032,0.693352,5837.4997,0.494238,0.491068,0.494053,0.448017,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_01-02-47_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_01-02-47_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-06_01-02-47_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0005
treinamento_imagens_4_fase2_2026-04-08_00-50-45_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_00-50-45_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.7,0.0005,False,10.0,0.527226,247,0.50032,0.694009,5930.9003,0.512164,0.525888,0.511929,0.436002,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_00-50-45_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_00-50-45_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-08_00-50-45_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0005
treinamento_imagens_4_fase2_2026-04-06_19-32-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_19-32-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.7,0.001,False,10.0,0.512492,4,0.50032,0.69337,16516.8074,0.514405,0.535579,0.51465,0.430845,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_19-32-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-06_19-32-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-06_19-32-09_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.7_wd0.001
treinamento_imagens_4_fase2_2026-04-05_10-41-39_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_10-41-39_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.7,0.001,False,10.0,0.521781,61,0.50032,0.693334,5964.9289,0.505762,0.511852,0.505528,0.429529,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_10-41-39_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_10-41-39_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_10-41-39_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.001
treinamento_imagens_4_fase2_2026-04-08_02-29-41_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_02-29-41_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.7,0.001,False,10.0,0.501281,245,0.50032,0.693321,5954.1711,0.512164,0.533124,0.512417,0.421975,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_02-29-41_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-08_02-29-41_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-08_02-29-41_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.001
treinamento_imagens_4_fase2_2026-04-05_17-36-21_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_17-36-21_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.3,0.001,False,10.0,0.514734,135,0.50032,0.693338,15020.4067,0.510883,0.576275,0.511179,0.378455,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_17-36-21_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_17-36-21_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_17-36-21_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.001
treinamento_imagens_4_fase2_2026-04-07_23-11-52_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_23-11-52_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.7,0.0001,False,10.0,0.504484,111,0.50032,0.693339,5929.0062,0.503521,0.521672,0.503812,0.374917,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_23-11-52_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_23-11-52_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_23-11-52_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.7_wd0.0001
treinamento_imagens_4_fase2_2026-04-07_05-05-34_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_05-05-34_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.3,0.001,False,10.0,0.507047,198,0.50032,0.693342,5935.8033,0.505442,0.554887,0.505745,0.363067,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_05-05-34_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_05-05-34_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_05-05-34_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.001
treinamento_imagens_4_fase2_2026-04-05_23-24-57_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_23-24-57_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.5,0.0001,False,10.0,0.506406,231,0.50032,0.693341,5866.336,0.506722,0.616209,0.507032,0.355562,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_23-24-57_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_23-24-57_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_23-24-57_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_02-33-30_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_02-33-30_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,16,500,11,0.001,Adam,0.25,0.5,0.0,,,0.50032,1,0.49968,0.69315,257.0677,0.50032,0.25016,0.5,0.333476,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_02-33-30_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_02-33-30_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_02-33-30_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-21_19-35-12_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-35-12_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,16,100,11,0.001,Adam,0.25,0.3,0.0001,,,0.50032,1,0.49968,0.693231,256.5265,0.50032,0.25016,0.5,0.333476,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-35-12_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_19-35-12_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_19-35-12_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-21_19-30-27_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-30-27_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,16,100,12,0.001,Adam,0.25,0.3,0.0,,,0.50032,2,0.49968,0.693158,280.7924,0.50032,0.25016,0.5,0.333476,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-30-27_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_19-30-27_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_19-30-27_bs16_ep100_lr0.001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_14-13-33_bs16_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_14-13-33_bs16_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,16,50,11,0.001,Adam,0.25,0.3,0.0001,,,0.50032,1,0.49968,0.693231,275.4479,0.50032,0.25016,0.5,0.333476,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_14-13-33_bs16_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_14-13-33_bs16_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_14-13-33_bs16_ep50_lr0.001_optAdam_dc0.25_df0.3_wd0.0001
